name,amenity,email,phone,website,instagram,address,neighborhood
"Mama Mia Pizzeria & Cucina","restaurant","","","","","",""
"Mama Pisco Kitchen","restaurant","","","","","",""
"Mama Rosa's","restaurant","","","","","40-06 Junction Boulevard",""
"Mama Rosaria's Pizzeria Restaurant","restaurant","","","","","",""
"Mama Taco","restaurant","","","","","880 Flushing Avenue",""
"Mama Yoshi Mini Mart","restaurant","","","","minimartnyc","1711 Grove Street",""
"Mama'a Bar","bar","","","","","34 Avenue B",""
"Mama's","restaurant","","","","","2347 2nd Avenue",""
"Mama's Pizza","restaurant","","","","","705 8th Avenue","New York"
"Mama’s TOO!","restaurant","","+1-212-510-7256","","","2750 Broadway","New York"
"maman","restaurant","","","","","67 University Place","New York"
"Maman","restaurant","","","","","152 Columbus Avenue","New York"
"Mamasita Bar and Grill/Mexican Fast Food","restaurant","","+1-212-315-9444","","","818 10th Avenue",""
"Mamasushi","restaurant","","","","","",""
"Man Overboard","bar","","","","","247 City Island Avenue",""
"Manantial","restaurant","","","","","104-21 Roosevelt Avenue",""
"Mandarin House","restaurant","","","","","2348 Flatbush Avenue",""
"Mandarin House","restaurant","","","","","",""
"Mandi House","restaurant","","","","","58 Richmond Terrace",""
"Manducatis Rustica","restaurant","","","","","",""
"Manetta's Ristorante","restaurant","","","","","",""
"Mangos","bar","","","","","",""
"MANN SARKA","restaurant","","","","","230 Jericho Turnpike","Floral Park"
"Manny’s Bistro","restaurant","","+16468820110","","","225 Columbus Avenue","New York"
"Manolo","restaurant","","","","","4167 Broadway",""
"Manolo's Pizza","restaurant","","","","","113 Mulberry Street",""
"Manor Restaurant","restaurant","","","","","",""
"Manor Sushi","restaurant","","","","","",""
"Manousheh","restaurant","","","","","",""
"Mantra","restaurant","","","","","",""
"Manuel E Restaurant","restaurant","","+1 718-699-0003","","","103-28 Corona Avenue",""
"Mapo BBQ","restaurant","","","","","",""
"Mar's","restaurant","","","","","34-21 34th Avenue",""
"Marani","restaurant","","+1 718 569-0600","","","97-26 63rd Road","Rego Park"
"Marcela Cocina Mexicana","restaurant","","+1-845-867-4209","","","7121 Fort Hamilton Parkway","Brooklyn"
"Marcelina's","restaurant","","+1-718-418-9515","","","917 Flushing Avenue",""
"Marcella","restaurant","","","","","142 West Houston Street","New York"
"Marcellino","restaurant","","","","","",""
"Marco's","bar","","","","","1071 Broadway","Brooklyn"
"Marea","restaurant","","","","","",""
"Maretta","restaurant","","","","","27 Avenue B","New York"
"Margarita's Mexican Cuisine","restaurant","","","","","873 Cauldwell Avenue",""
"Margie’s","restaurant","","","","","",""
"Maria Mulata Colombian Restaurant & Bar","restaurant","","","","","1007 Lexington Avenue",""
"Maria Pizzeria","restaurant","","","","","7101 Fort Hamilton Parkway","Brooklyn"
"Mariachi","restaurant","","","","","",""
"Marian's Brooklyn","bar","","","","","",""
"Mariella Pizza","restaurant","","","","","",""
"Marina Cafe","restaurant","","","","","",""
"Marinara","restaurant","","","","","985 1st Avenue",""
"Marinara","restaurant","","","","","1308 Peninsula Boulevard","Hewlett"
"Marinara Pizza","restaurant","","","","","1376 Lexington Avenue",""
"Mario's","restaurant","","","","","",""
"Mario's Pizza & Cafe","restaurant","","","","","81-21 41st Avenue",""
"Marisco Centro","restaurant","","","","","1489 Saint Nicholas Avenue",""
"Market Bar & Brewery","bar","","+1-347-221-1772","","","1207 Nostrand Avenue",""
"Market Diner","restaurant","","","","","572 11th Avenue","New York"
"Marquee","nightclub","","","","","",""
"Marthitas Kitchen #2","restaurant","","","","","",""
"Martiniello's","restaurant","","+1-718-418-1112","","","62-98 Forest Avenue",""
"Mas Tacos","restaurant","","+1-646-370-1941","","","2 Penn Plaza","New York"
"Mas Tortilla","restaurant","","","","","113-27B Queens Boulevard",""
"Masala King","restaurant","","","","","",""
"Masha & The Bear","bar","","","","","771 Grand Street",""
"MashAllah Sweets & Restaurant","restaurant","","+1-718-287-0090","","","663 Coney Island Avenue","Brooklyn"
"Massa's Coal Fired Pizzeria and Bar","restaurant","","","","","",""
"Masuta Japanese Fusion","restaurant","","+17183683255","","","1714 Sheepshead Bay Road",""
"Match 65","restaurant","","","","","",""
"Matecana","restaurant","","+1 718-699-0660","","","48-04 108th Street",""
"Mathilde","bar","","","","","",""
"Matiz Latin Restaurant","restaurant","","","","","110-72 Queens Boulevard",""
"Matsuri","restaurant","","+1 718-424-1688","","","39-56 61st Street",""
"Max Fish","bar","","","","","90 Delancey Street","New York"
"Max Italian Restaurant","restaurant","","","","","",""
"Max's Es-ca","restaurant","","","","","",""
"Maxwell’s","bar","","","","","5th Avenue",""
"May Flower Chinese Restaurant","restaurant","","","","","",""
"May May Kitchen","restaurant","","","","","74-22 Jamaica Avenue",""
"Maysville","restaurant","","+1 646-490-8240","","","17 West 26th Street","New York"
"Maza Mexican Restaurant","restaurant","","","","","102 East 7th Street",""
"Mazcal's Mexican Restaurant","restaurant","","","","","",""
"mazete","restaurant","","","","","666 6th Avenue",""
"Mc Carthy's","pub","","","","","",""
"McCaffrey & Burke","bar","","","","","28-54 31st Street",""
"McGuinness's Saloon","pub","","+1 718-729-9617","","","44-23 Queens Boulevard",""
"McKenna’s Bar","bar","","","","","250 West 14th Street",""
"McKeon's Bar and Restaurant","bar","","","","","",""
"McLoughlin's","bar","","","","","31-06 Broadway","Astoria"
"McSwiggans Pub","pub","","","","","",""
"Me Chicken Rice","restaurant","","+1-646-455-0877","","","120 West 3rd Street",""
"Meat","restaurant","","","","","123 Kingston Avenue",""
"Mee","restaurant","","","","","",""
"Mee's Noodle","restaurant","","","","","930 2nd Avenue",""
"Meet Fresh","restaurant","","+1-914-829-8850","","","44-46 23rd Street","Long Island City"
"Meet The Meat","restaurant","","","","","21st Street",""
"Megan's","pub","","","","","",""
"Mei Lai Wah Wonton Noodle","restaurant","","+1-212-966-4033","","","23 Pell Street","New York"
"Meiqing Restaurant","restaurant","","+1 347-966-2387","","","4502 8th Avenue",""
"Mekong BK","restaurant","","","","","",""
"Mela Pizza","restaurant","","+1 718-777-5533","","","31-01 Newtown Avenue",""
"Mela's Cafe & Restaurant","restaurant","","","","","Kissena Boulevard",""
"Melany Restaurant","restaurant","","+1 718-282-0399","","","785 Flatbush Avenue","Brooklyn"
"Meli","restaurant","","+1 718 374 5157","","","98-31 Metropolitan Avenue","Forest Hills"
"Meli Melo","restaurant","","","","","149 Dubois Avenue","Valley Stream"
"Mellow Tea","restaurant","","","","","1268 Amsterdam Avenue","New York"
"Melody Cafe & Restaurant","restaurant","","+1 718-777-1514","","","",""
"Memo Shish Kebab","restaurant","","","","","1821 Kings Highway","Brooklyn"
"Mendelsohns Pizza","restaurant","","","","","4418 18th Avenue",""
"Menya Sandaime","restaurant","","","","","",""
"Menya Sandaime","restaurant","","+1-551-482-8744","","","Washington Boulevard",""
"MeO Japanese Hibachi Kosher Sushi & Steakhouse","restaurant","","","","","185-01 Union Turnpike",""
"Merguez and Frites","restaurant","","+1 718-204-4770","","","40-06 25th Avenue",""
"Merit Kebab","restaurant","","","","","37-04 74th Street",""
"Mermaid Inn","restaurant","","","","","335 Columbus Avenue","New York"
"Mermaid Oyster Bar","restaurant","","","","","89 MacDougal Street","New York"
"Merrion Row","pub","","","","","",""
"Meryendang Pinoy","restaurant","","","","https://www.instagram.com/meryendangpinoy","283 Newark Avenue","Jersey City"
"Meskerem","restaurant","","+1 212 777 8111","","","124 MacDougal Street","New York"
"Met Dining Room","restaurant","","","","","",""
"Metro Diner","restaurant","","","","","",""
"Metro Pizzeria & Restaurant","restaurant","","","","","",""
"Metro Star","restaurant","","","","","32-11 Junction Boulevard",""
"Metro Taco","restaurant","","","","","",""
"Metropolitan Bar","bar","","+1-718-599-4444","","","559 Lorimer Street",""
"Mexican Cantina Kitchen & Bar","restaurant","","","","","",""
"Mexican Grill","restaurant","","","","","",""
"Mexican Restaurant & Bar","restaurant","","","","","",""
"Mexican Restaurant Tenampa","restaurant","","","","","Roosevelt Avenue",""
"Mexico 2000","restaurant","","","","","367A Broadway",""
"Mexico Lindo","restaurant","","","","","459 2nd Avenue","New York"
"Mezcal's","restaurant","","+1-718-783-3276","","","223 5th Avenue",""
"Mezcali","restaurant","","","","","",""
"Mezquila","pub","","","","","634 4th Avenue",""
"Mezze","restaurant","","","","","",""
"Mezze","restaurant","","+1-718-631-2110","","","19-03 Utopia Parkway",""
"Mezze Bar","pub","","","","","691 9th Avenue",""
"Mezze on the River","restaurant","","","","","",""
"Mezzrow","nightclub","","","","","163",""
"Mi","restaurant","","+1-917-388-2679","","","",""
"Mi Casa Cantina","restaurant","","","","","",""
"Mi Cholita Bella","restaurant","","+1-717-684-6833","","","1386 DeKalb Avenue",""
"Mi Espiguita","restaurant","","+1 718-777-1993","","","32-44 31st Street",""
"Mi Paso","restaurant","","+1-212-928-0866","","","4129 Broadway",""
"Mi Sueno","restaurant","","+1-718-821-6072","","","283 Wyckoff Avenue",""
"Mia","restaurant","","","","","27-37 21st Street",""
"Mia Pizza","restaurant","","","","","",""
"Michael's Café & Bar","bar","","","","","",""
"Michael's Restaurant","restaurant","","","","","33-19 Broadway","Astoria"
"Mickey Spillane's","bar","","","","","716 9th Avenue",""
"Mid Night","bar","","","","","727 McKinley Street","Elizabeth"
"miDmuS","restaurant","","","","","135 North 5th Street",""
"Midway","bar","","","","","272 Grand Street",""
"Mighty Bowl","restaurant","","","","","",""
"Mighty Quinns Barbeque","restaurant","","","","","75 Greenwich Avenue",""
"Mijana Restaurant and Lounge","nightclub","","","","","23-66 Steinway Street","Astoria"
"Mika","bar","","","","","25 Thames Street",""
"Mikado","restaurant","","","","","",""
"Mikado","restaurant","","+1-718-559-0088","","","116-09 Metropolitan Avenue","Richmond Hill"
"Mikawa","restaurant","","+1-718-866-8090","","","",""
"Mike Daddy's Pizza Bar","bar","","","","","",""
"Mike Jr.'s Diner","restaurant","","","","","3954 Richmond Avenue","Staten Island"
"Mike's deli","restaurant","","","","","2344 Arthur Avenue",""
"Mike’s Pizzaria","restaurant","","","","","",""
"Mike's Place","restaurant","","","","","",""
"Mike's Royal Diner","restaurant","","+1-718-745-3444","","","",""
"Mike's Unicorn Diner","restaurant","","","","","2944 Victory Boulevard",""
"Mike's Wild Moose Saloon","restaurant","","","","","",""
"Mikhuy","restaurant","","","","","",""
"Mikos Souvlaki","restaurant","","+1 929 208 0196","","","",""
"Mila Cafe","restaurant","","","","","694 Columbus Avenue","New York"
"Milan Sport","bar","","","","","",""
"Milano's Bar","bar","","","","","51 East Houston Street",""
"Mile End Deli","restaurant","","","","","53 Bond Street",""
"Milkflower","restaurant","","","","","34-12 31st Avenue",""
"Mille Nonne","restaurant","","","","","",""
"Millennium Chicken","restaurant","","","","","1745 Hempstead Turnpike","Elmont"
"Milleseme","restaurant","","","","","",""
"Milon","restaurant","","","","","93 1st Avenue","New York"
"Milon Indian Restaurant","restaurant","","+1-212-228-4896","","","91 1st Avenue",""
"Mimi's Piano Bar","restaurant","","","","","984 2nd Avenue",""
"Mimi's Pizza","restaurant","","","","","2393 Broadway","New York"
"Mimmo's Brick Oven Pizza","restaurant","","","","","",""
"Mimoza","restaurant","","","","","",""
"Mina's Kitchenette","restaurant","","+1-718-465-2777","","","90-49 Springfield Boulevard","Queens Village"
"Minerva's Place","restaurant","","","","","1020 Cypress Avenue",""
"Minetta Tavern Restaurant","restaurant","","","","","113 MacDougal Street",""
"Ming Kee Kitchen","restaurant","","+1-212-219-2282","","","237B Grand Street",""
"Ming Wong","restaurant","","+1-646-370-5005","","","61 Mott Street","New York"
"Ming's Cafe","restaurant","","+1-212-978-1888","","","28 Canal Street","New York"
"Minibar","bar","","+1-718-569-2321","","","",""
"Minnie's","bar","","+1-718-832-4855","","","",""
"Minosban","restaurant","","","","","424 Broad Avenue","Leonia"
"Mira Sushi","restaurant","","","","","153-11 Union Turnpike","Flushing"
"Mirrors on Grand","bar","","+1-718-622-2277","","","284 Grand Avenue",""
"Mis Tierras Colombianas","restaurant","","+1 718-672-7272","","","54-08 Roosevelt Avenue",""
"Misaki Sushi","restaurant","","","","","",""
"Mishki Micuy","restaurant","","","","","",""
"Miso","restaurant","","+1-646-952-0098","","","328 East 6th Street","New York"
"Mission Ceviche","restaurant","","","","","1398 2nd Avenue",""
"Mister Chicken II","restaurant","","+1 347-330-6381","","","44-54 21st Street",""
"Mister Dips","restaurant","","","","","95 South Street",""
"Mister Everything","bar","","","","https://www.instagram.com/mistereverything_nyc/","34-39 31st Street","Astoria"
"Mister Paradise","bar","","","","","105 1st Avenue",""
"Mistura Peruana","restaurant","","","","","",""
"Mitchell's Kitchen","restaurant","","","","","",""
"Mito","restaurant","","","","","64-18 108th Street",""
"Mixteca","bar","","","","","",""
"Miyabi II Asian Fusion","restaurant","","","","","",""
"Miznon","restaurant","","","","","",""
"Mizu Hibachi Steakhouse","restaurant","","+1-718-608-8809","","","",""
"Mo's Bar","bar","","","","","80 Lafayette Avenue",""
"Moca","restaurant","","","","","577 Burnside Avenue","Inwood"
"MoCA","restaurant","","+1-516-295-8888","","","1300 Peninsula Boulevard","Hewlett"
"Moca Bar & Lounge","restaurant","","","","","",""
"Moca East","restaurant","","","","","274 Burnside Avenue","Lawrence"
"Mochiron Izakaya","restaurant","","","","","",""
"Modern Taco","restaurant","","","","","839 Knickerbocker Avenue",""
"Mokja","restaurant","","","","","",""
"Mokyo","restaurant","","","","","109 Saint Marks Place",""
"Molcajete Taqueria","restaurant","","+1-212-777-8226","","","494 LaGuardia Place",""
"Mollyos","restaurant","","","","","402 West 43rd Street",""
"Mom's Kitchen & Bar","restaurant","","","","","701 9th Avenue",""
"Mombar","restaurant","","","","","25-22 Steinway Street","Astoria"
"Momo Ramen","restaurant","","+1-718-622-4813","","","",""
"Momo Sushi & Ramen","restaurant","","+1-718-282-8890","","","",""
"Momokawa","restaurant","","+1 212-256-0403","","","1466 1st Avenue",""
"Mon Cheri","restaurant","","","","","64-14 Fresh Pond Road",""
"Mona Lisa Pizzeria & Ristorante","restaurant","","","","","839 Annadale Road","Staten Island"
"Mona Lisa Pizzeria Ristorante","restaurant","","","","","165 Broadway",""
"Money Cat Vietnamese American","restaurant","","+19293973411","","","554 Wilson Avenue",""
"Mongkhon Thai Cuisine","restaurant","","+1-718-777-1502","","","47-16 30th Avenue",""
"Monte Carlo Diner","restaurant","","","","","2162 2nd Avenue",""
"Montero's Bar","bar","","+1-646-729-4129","","","",""
"moodfood","restaurant","","","","","",""
"Moonburger","restaurant","","","","","126 Bedford Avenue",""
"Mooney's Public House","bar","","","","","82-11 Eliot Avenue",""
"Moonlight Pub","pub","","","","","99 Hillside Avenue",""
"Moonstruck Eatery","restaurant","","","","","250 East 58th Street",""
"Morandi","restaurant","","","","","",""
"More Express","restaurant","","","","","",""
"Moriarty's Bar & Restaurant","bar","","","","","",""
"Moroccan Bites","restaurant","","","","","",""
"Mosaic","bar","","","","","25-19 24th Avenue",""
"Mother Pug's Saloon","pub","","+1 718-442-9831","","","1371 Forest Avenue","Staten Island"
"Mother's Ruin","bar","","","","","18 Spring Street","New York"
"Moti Mahal Delux","restaurant","","","","","1149 1st Avenue","New York"
"Mott Pho Bang","restaurant","","+1-212-966-3797","","","",""
"Mountain Fusion","restaurant","","","","","",""
"Mr KEKE Ramen","restaurant","","","","","69 Middle Neck Road","Great Neck"
"MR Pizza","restaurant","","","","","",""
"Mr Q BBQ","restaurant","","+1-718-853-3988","","","806 56th Street",""
"Mr Taco","restaurant","","","","","",""
"Mr. Broadway Kosher","restaurant","","","","","1374 Broadway",""
